code;name;city;state;type;uf_code;capital;region
SNUG;Fazenda Eunice;Vila Bela da Santíssima Trindade;Mato Grosso;Privado;51;FALSE;Centro Oeste
SWXA;Fazenda Canadazinho;Jussara;Goiás;Privado;52;FALSE;Centro Oeste
SSJL;Fazenda Murará;Bonfim;Roraima;Privado;14;FALSE;Norte
SJVM;Estância Califórnia;Alta Floresta;Mato Grosso;Privado;51;FALSE;Centro Oeste
SSDC;Caxixe (ACA);Venda Nova do Imigrante;Espírito Santo;Privado;32;FALSE;Sudeste
SJYO;Bananal;Uiramutã;Roraima;Privado;14;FALSE;Norte
SSUY;Fazenda Fundão;Paracatu;Minas Gerais;Privado;31;FALSE;Sudeste
SWJD;Fazenda Genipapo;São Domingos;Goiás;Privado;52;FALSE;Centro Oeste
SSSH;Fazenda Santo Inácio;Corumbá;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SDYE;Fazenda São Diego;Formosa do Rio Preto;Bahia;Privado;29;FALSE;Nordeste
SWXR;Fazenda Flights Ranch;Santana;Bahia;Privado;29;FALSE;Nordeste
SJKW;Cumanã 2;Pacaraima;Roraima;Privado;14;FALSE;Norte
SDRT;Ponto Geral;Pacaraima;Roraima;Privado;14;FALSE;Norte
SSHN;Recanto das Águias;Iguaraçu;Paraná;Privado;41;FALSE;Sul
SJVR;Fazenda São Joaquim;Jardim;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SWUC;Fazenda Ouro Verde II;Campo Novo do Parecis;Mato Grosso;Privado;51;FALSE;Centro Oeste
SJUD;Fazenda Uberaba;Comodoro;Mato Grosso;Privado;51;FALSE;Centro Oeste
SJCC;Fazenda Serrana;Correntina;Bahia;Privado;29;FALSE;Nordeste
SSFV;Fazenda Viveiros;Pirapora;Minas Gerais;Privado;31;FALSE;Sudeste
SWBS;Rolim de Moura;Rolim de Moura;Rondônia;Privado;11;FALSE;Norte
SNJJ;Fazenda Vô Anízio;Dois Irmãos do Buriti;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SWZY;Fazenda Estrela do Sangue;Brasnorte;Mato Grosso;Privado;51;FALSE;Centro Oeste
SJEV;Evanderto Almeida;Assaré;Ceará;Privado;23;FALSE;Nordeste
SIQJ;Morro do Chapéu II;Chapada dos Guimarães;Mato Grosso;Privado;51;FALSE;Centro Oeste
SDBZ;Fazenda Brauna;Arraias;Tocantins;Privado;17;FALSE;Norte
SJWV;Fazenda São Judas;São Miguel do Araguaia;Goiás;Privado;52;FALSE;Centro Oeste
SSGF;Fazenda Formosa;Ribas do Rio Pardo;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SNRN;Fazenda 20 de Maio;Getulina;São Paulo;Privado;35;FALSE;Sudeste
SNQZ;Fazenda Taquarussu;Caarapó;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SBQC;Fazenda Cantagalo;Nova Mutum;Mato Grosso;Privado;51;FALSE;Centro Oeste
SIDO;Pagador;Presidente Prudente;São Paulo;Privado;35;FALSE;Sudeste
SSTX;Fazenda Lagoa dos Patos;Riacho dos Machados;Minas Gerais;Privado;31;FALSE;Sudeste
SJWQ;Aeroclube de Birigui - CMTE Munir Djabak;Birigui;São Paulo;Privado;35;FALSE;Sudeste
SWQL;Fazenda Três Companheiros;Doverlândia;Goiás;Privado;52;FALSE;Centro Oeste
SNXG;Fazenda dos Castanhais;Sapucaia;Pará;Privado;15;FALSE;Norte
SJNX;Cosmos Aviação Agrícola;Chapadão do Céu;Goiás;Privado;52;FALSE;Centro Oeste
SIPA;Aeroclube São José do Rio Pardo;São José do Rio Pardo;São Paulo;Privado;35;FALSE;Sudeste
SSWB;COOPADF;Brasília;Distrito Federal;Privado;53;FALSE;Centro Oeste
SJLU;Missão Catrimani;Caracaraí;Roraima;Privado;14;FALSE;Norte
SWGJ;Fazenda Campo Grande;Baianópolis;Bahia;Privado;29;FALSE;Nordeste
SICF;Fazenda Catuaí;Juara;Mato Grosso;Privado;51;FALSE;Centro Oeste
SDCX;Celeiro 2;Monte Alegre do Piauí;Piauí;Privado;22;FALSE;Nordeste
SWEV;Fazenda Cambara 1;Correntina;Bahia;Privado;29;FALSE;Nordeste
SNLJ;Fazenda Campo Aliancinha;Corumbá;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SWLK;Fazenda Boa Vista - Grupo IJP;Sorriso;Mato Grosso;Privado;51;FALSE;Centro Oeste
SSLI;Fazenda Nova Piúva;Aquidauana;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SNBN;Balbinot;Portel;Pará;Privado;15;FALSE;Norte
SWEJ;Associação Tocantinense de Aviação;Porto Nacional;Tocantins;Privado;17;FALSE;Norte
SSYI;Fazenda Sesmarias;Itaeté;Bahia;Privado;29;FALSE;Nordeste
SIGN;ACGC;Mimoso de Goiás;Goiás;Privado;52;FALSE;Centro Oeste
SWFK;Fazenda Kurupay;Angélica;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SSOD;Fazenda Pouso Alegre;Miranda;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SNXV;Tranquilo Testolin;Felixlândia;Minas Gerais;Privado;31;FALSE;Sudeste
SNNR;Fazenda Nossa Senhora Medianeira;Naviraí;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SJJN;Fazenda Shangri-lá;Alta Floresta;Mato Grosso;Privado;51;FALSE;Centro Oeste
SBQT;Fazenda Campo Formoso;Tesouro;Mato Grosso;Privado;51;FALSE;Centro Oeste
SSQI;Santa Anastácia I;Sorriso;Mato Grosso;Privado;51;FALSE;Centro Oeste
SIDY;Fazenda Yanduy;Lunardelli;Paraná;Privado;41;FALSE;Sul
SILS;BIG MASTER;Tangará da Serra;Mato Grosso;Privado;51;FALSE;Centro Oeste
SSRK;Campo Alegre de Lourdes;Campo Alegre de Lourdes;Bahia;Privado;29;FALSE;Nordeste
SJGW;Fazenda São Geraldo;Couto Magalhães;Tocantins;Privado;17;FALSE;Norte
SDBX;Eloy Biesuz;Itapejara d'Oeste;Paraná;Privado;41;FALSE;Sul
SDNL;Fazenda Santa Claudina;Caarapó;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SWUH;Fazenda Primavera;Cáceres;Mato Grosso;Privado;51;FALSE;Centro Oeste
SSVE;Fazenda Cerro Verde;Tacuru;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SSKN;Takeo Noguchi;Araraquara;São Paulo;Privado;35;FALSE;Sudeste
SDXY;Sitio Cajuapara;Itinga do Maranhão;Maranhão;Privado;21;FALSE;Nordeste
SJZE;Fazenda Tapiraguaia;Santa Terezinha;Mato Grosso;Privado;51;FALSE;Centro Oeste
SWHN;Fazenda Colibri;Selvíria;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SJVQ;Fazenda Rio Verde;Loreto;Maranhão;Privado;21;FALSE;Nordeste
SIVU;João Monteiro;Vila Velha;Espírito Santo;Privado;32;FALSE;Sudeste
SWWE;M. Baumann;Piên;Paraná;Privado;41;FALSE;Sul
SIFE;Fazenda Estiva;Maracaju;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SWTI;São Vicente;Nova Lacerda;Mato Grosso;Privado;51;FALSE;Centro Oeste
SNDP;Derso Portilho Vieira;São Félix do Araguaia;Mato Grosso;Privado;51;FALSE;Centro Oeste
SNFL;Fly Lagos;Cabo Frio;Rio de Janeiro;Privado;33;FALSE;Sudeste
SJTO;Tabuleiro III;São Desidério;Bahia;Privado;29;FALSE;Nordeste
SBOO;Fazenda Ceita Corê;Bonito;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SJRS;Fazenda Guanabara;Junqueirópolis;São Paulo;Privado;35;FALSE;Sudeste
SWLD;Condomínio Milla ;Baixa Grande do Ribeiro;Piauí;Privado;22;FALSE;Nordeste
SIBJ;Fazenda Retiro do Bom Fim;Ipiaçu;Minas Gerais;Privado;31;FALSE;Sudeste
SJVY;Fazenda Vitória;Itarumã;Goiás;Privado;52;FALSE;Centro Oeste
SWJF;Fazenda São Francisco;Corumbá;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SDQF;Fazenda Floresta;Santo Antônio da Barra;Goiás;Privado;52;FALSE;Centro Oeste
SIKR;Fazenda Barra Mansa;Aquidauana;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SNZP;Fazenda Três Lagoas;Sapezal;Mato Grosso;Privado;51;FALSE;Centro Oeste
SWUK;Uapui-Cachoeira;São Gabriel da Cachoeira;Amazonas;Privado;13;FALSE;Norte
SJAK;Aerobako;Sinop;Mato Grosso;Privado;51;FALSE;Centro Oeste
SSQL;Fazenda La Poveda;Felixlândia;Minas Gerais;Privado;31;FALSE;Sudeste
SNII;Fazenda Joazeiro;Corumbá;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SNYT;Ituaçu;Ituaçu;Bahia;Privado;29;FALSE;Nordeste
SSAI;Fazenda Panamá;Iaciara;Goiás;Privado;52;FALSE;Centro Oeste
SIKN;Fazenda Bonanza;Arame;Maranhão;Privado;21;FALSE;Nordeste
SNBF;Fazenda Vale Verde;Canarana;Mato Grosso;Privado;51;FALSE;Centro Oeste
SWHQ;Fazenda Santa Cruz;Vila Bela da Santíssima Trindade;Mato Grosso;Privado;51;FALSE;Centro Oeste
SJSS;Agrifor;Sorriso;Mato Grosso;Privado;51;FALSE;Centro Oeste
SWQE;Querari;São Gabriel da Cachoeira;Amazonas;Privado;13;FALSE;Norte
SJOK;Fazenda Modelo;Paraíso das Águas;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SWVU;Fazenda Ramalhete;Rio Brilhante;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SJFN;Fazenda Brasil Novo;Coxim;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SJWE;Fazenda Santa Delfina;Miranda;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SNUA;Fazenda Paulista;Santa Terezinha de Itaipu;Paraná;Privado;41;FALSE;Sul
SDAS;Fazenda Santo Antônio;Mirandópolis;São Paulo;Privado;35;FALSE;Sudeste
SWDR;Fazenda Bandeirantes;Taquarussu;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SIQE;Planalto Central;Brasília;Distrito Federal;Privado;53;FALSE;Centro Oeste
SIEZ;Asa Branca;Tubarão;Santa Catarina;Privado;42;FALSE;Sul
SIYK;Fazenda Sorriso Metálico;Urutaí;Goiás;Privado;52;FALSE;Centro Oeste
SSKB;Fazenda Tupanciretã;Aquidauana;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SWFF;Fazenda Franciosi;Sapezal;Mato Grosso;Privado;51;FALSE;Centro Oeste
SJFT;Fazenda Triunfo do Rio Turvo;Nova Bandeirantes;Mato Grosso;Privado;51;FALSE;Centro Oeste
SIAJ;Fazenda Tauá;Prado;Bahia;Privado;29;FALSE;Nordeste
SJQI;Hotel Porto Jofre;Poconé;Mato Grosso;Privado;51;FALSE;Centro Oeste
SJMZ;Fazenda Mizote;São Desidério;Bahia;Privado;29;FALSE;Nordeste
SDSE;Sítio Santa Helena;Gabriel Monteiro;São Paulo;Privado;35;FALSE;Sudeste
SIAY;Fazenda Santa Fé do Guaporé;Comodoro;Mato Grosso;Privado;51;FALSE;Centro Oeste
SDYF;Fazenda Irmãos Munaretto;Lucas do Rio Verde;Mato Grosso;Privado;51;FALSE;Centro Oeste
SNAI;Fazenda Nossa Senhora das Graças;Jateí;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SJHW;Professor Maurício Joppert;Engenheiro Navarro;Minas Gerais;Privado;31;FALSE;Sudeste
SWJQ;Fazenda São João;Paranhos;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SJHK;Fazenda Santa Maria do Porto da Capivara;Barão de Melgaço;Mato Grosso;Privado;51;FALSE;Centro Oeste
SNUD;Fazenda Arruda Ramos;Porto Esperidião;Mato Grosso;Privado;51;FALSE;Centro Oeste
SSNR;Fazenda Novo Horizonte;Coxim;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SWTL;Fazenda Corumbiara;Parecis;Rondônia;Privado;11;FALSE;Norte
SDJF;Fazenda Jequitibá;Buri;São Paulo;Privado;35;FALSE;Sudeste
SDSI;Fazenda Alice;Sambaíba;Maranhão;Privado;21;FALSE;Nordeste
SIJO;Fazenda São Sebastião do Jatobazinho;Corumbá;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SSKR;Fazenda Primavera;Paraúna;Goiás;Privado;52;FALSE;Centro Oeste
SSUA;Fazenda Sonora Estância;Sonora;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SNWZ;Fazenda Santa Maria;Santana do Araguaia;Pará;Privado;15;FALSE;Norte
SIEB;Fazenda São Bento;Sidrolândia;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SJRV;PCH Garganta da Jararaca;Nova Maringá;Mato Grosso;Privado;51;FALSE;Centro Oeste
SWEC;Estância das Cascatas;Aragarças;Goiás;Privado;52;FALSE;Centro Oeste
SDWV;Chácara Maringá;Senador José Porfírio;Pará;Privado;15;FALSE;Norte
SDWN;Fazenda Barreiro Grande;Colômbia;São Paulo;Privado;35;FALSE;Sudeste
SNKC;Cocos;Cocos;Bahia;Privado;29;FALSE;Nordeste
SSFI;Fazenda Eldorado da Formosa;Corumbá;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SWFE;Fazenda São Félix;Machadinho D'Oeste;Rondônia;Privado;11;FALSE;Norte
SSEM;Fazenda Girassol do Prata;Santo Antônio do Leverger;Mato Grosso;Privado;51;FALSE;Centro Oeste
SNFV;Serra da Pintura;Santa Fé de Goiás;Goiás;Privado;52;FALSE;Centro Oeste
SWUU;Fazenda Três Marias;Água Clara;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SWXZ;Fazenda Taquarussu;Comodoro;Mato Grosso;Privado;51;FALSE;Centro Oeste
SJKV;Cumanã 1;Pacaraima;Roraima;Privado;14;FALSE;Norte
SSYO;Usina São Simão;São Simão;Goiás;Privado;52;FALSE;Centro Oeste
SSHL;Fazenda Jussara;Jussara;Paraná;Privado;41;FALSE;Sul
SNNO;Fazenda São Domingos;Comodoro;Mato Grosso;Privado;51;FALSE;Centro Oeste
SNEK;Fazenda Acalanto;São Desidério;Bahia;Privado;29;FALSE;Nordeste
SJGR;Santa Maria;Flores de Goiás;Goiás;Privado;52;FALSE;Centro Oeste
SWBI;Santa Colomba Cafés;Cocos;Bahia;Privado;29;FALSE;Nordeste
SDYJ;JOSÉ MARTINS DA SILVA;Regente Feijó;São Paulo;Privado;35;FALSE;Sudeste
SJXA;Clube de Aviação de Itaúna;Itaúna;Minas Gerais;Privado;31;FALSE;Sudeste
SNCM;FAZENDA CAMPARINO;Cáceres;Mato Grosso;Privado;51;FALSE;Centro Oeste
SSHF;Fazenda Gerais;Formosa do Rio Preto;Bahia;Privado;29;FALSE;Nordeste
SSVT;Aníbal;Russas;Ceará;Privado;23;FALSE;Nordeste
SJNP;Novo Progresso;Novo Progresso;Pará;Privado;15;FALSE;Norte
SDLR;Luiz Ribeiro Maia;Tapauá;Amazonas;Privado;13;FALSE;Norte
SWJY;Professora Francisca Cardoso;São Miguel de Taipu;Paraíba;Privado;25;FALSE;Nordeste
SJGH;Aeropel;São Borja;Rio Grande do Sul;Privado;43;FALSE;Sul
SDDJ;Fazenda Santa Maria;Monções;São Paulo;Privado;35;FALSE;Sudeste
SWKE;Cobrape;Formoso do Araguaia;Tocantins;Privado;17;FALSE;Norte
SIGW;Fazenda Serra Grande;Ribeiro Gonçalves;Piauí;Privado;22;FALSE;Nordeste
SSQJ;Fazenda Buriti 10;Paracatu;Minas Gerais;Privado;31;FALSE;Sudeste
SWSJ;Fazenda São José;Sapezal;Mato Grosso;Privado;51;FALSE;Centro Oeste
SJNR;Fazenda Rosário;;;Privado;;FALSE;#N/D
SIXL;Fazenda Barra do Triunfo;São Félix do Xingu;Pará;Privado;15;FALSE;Norte
SDZF;Fazenda Lamarão;Brasília;Distrito Federal;Privado;53;FALSE;Centro Oeste
SIYE;Fazenda Barra do Agudo;Morro Agudo;São Paulo;Privado;35;FALSE;Sudeste
SDKO;Fazenda Campo Grande;Colômbia;São Paulo;Privado;35;FALSE;Sudeste
SSZO;Santa Marta I;Santa Maria das Barreiras;Pará;Privado;15;FALSE;Norte
SJDV;Fazenda Redenção;Aquidauana;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SWRQ;Aero Park;Teresina;Piauí;Privado;22;FALSE;Nordeste
SSGL;FNSC;Sorriso;Mato Grosso;Privado;51;FALSE;Centro Oeste
SILO;Fazenda Santa Luzia;Aruanã;Goiás;Privado;52;FALSE;Centro Oeste
SSKY;Fazenda Querência;Tangará da Serra;Mato Grosso;Privado;51;FALSE;Centro Oeste
SIMN;Aviação Agrícola Manain;Sinop;Mato Grosso;Privado;51;FALSE;Centro Oeste
SNVR;Aeroclube da Bahia;Vera Cruz;Bahia;Privado;29;FALSE;Nordeste
SIRF;José Múcio Monteiro;Rio Formoso;Pernambuco;Privado;26;FALSE;Nordeste
SDJS;Andorinha;Uiramutã;Roraima;Privado;14;FALSE;Norte
SJZS;Fazenda Canel;Uruçuí;Piauí;Privado;22;FALSE;Nordeste
SJYH;Fazenda Cachoeira Alta;Santana do Araguaia;Pará;Privado;15;FALSE;Norte
SINQ;Laranjal;Laranjal do Jari;Amapá;Privado;16;FALSE;Norte
SNYJ;Pista São Jorge;Jacareacanga;Pará;Privado;15;FALSE;Norte
SWWV;Posto de Proteção Ambiental Santa Maria;Barão de Melgaço;Mato Grosso;Privado;51;FALSE;Centro Oeste
SNFR;Presidente Roosevelt;Novo Aripuanã;Amazonas;Privado;13;FALSE;Norte
SNNV;Vila Nova;Joinville;Santa Catarina;Privado;42;FALSE;Sul
SIVN;Fazenda Sansara;Montes Claros;Minas Gerais;Privado;31;FALSE;Sudeste
SWAR;Fazenda Aruanã;Ribeirão Cascalheira;Mato Grosso;Privado;51;FALSE;Centro Oeste
SWFP;Fazenda Prata;Rurópolis;Pará;Privado;15;FALSE;Norte
SJXE;Deputado Moraes Souza;Buriti dos Lopes;Piauí;Privado;22;FALSE;Nordeste
SWNJ;Fazenda Itaquerê;Novo São Joaquim;Mato Grosso;Privado;51;FALSE;Centro Oeste
SJBC;Fazenda União;Cumaru do Norte;Pará;Privado;15;FALSE;Norte
SIPH;Fazenda Ipanema;Correntina;Bahia;Privado;29;FALSE;Nordeste
SDNQ;Fazenda Água Limpa;Senador Guiomard;Acre;Privado;12;FALSE;Norte
SNIY;Fazenda Fartura;Planalto da Serra;Mato Grosso;Privado;51;FALSE;Centro Oeste
SIVZ;Mata-Fome;Itaqui;Rio Grande do Sul;Privado;43;FALSE;Sul
SDTA;Tasi;Sinop;Mato Grosso;Privado;51;FALSE;Centro Oeste
SIWC;Asas do Cerrado;Uberlândia;Minas Gerais;Privado;31;FALSE;Sudeste
SNJD;Fazenda Jardim;Chapadão do Céu;Goiás;Privado;52;FALSE;Centro Oeste
SIRV;Fazenda Morro Branco;Porto Esperidião;Mato Grosso;Privado;51;FALSE;Centro Oeste
SJPU;Clube de Ultraleves do Piauí;Teresina;Piauí;Privado;22;FALSE;Nordeste
SWVF;Fazenda Santo Antônio do Guaporé;Vila Bela da Santíssima Trindade;Mato Grosso;Privado;51;FALSE;Centro Oeste
SIEV;Fazenda Boca da Onça;Bodoquena;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SIIA;Fazenda Paraná;Brasnorte;Mato Grosso;Privado;51;FALSE;Centro Oeste
SWZD;Fazenda Denusa Destilaria Nova União;Jandaia;Goiás;Privado;52;FALSE;Centro Oeste
SWFO;Fazenda Santa Maria;Formosa do Rio Preto;Bahia;Privado;29;FALSE;Nordeste
SSJP;Fazenda Junqueira;Colorado;Paraná;Privado;41;FALSE;Sul
SINH;Fazenda Esperança;Novo Horizonte do Sul;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SNUS;Usina Delta I;Delta;Minas Gerais;Privado;31;FALSE;Sudeste
SDQT;Fazenda Vista Alegre;Novo Horizonte do Sul;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SIJY;Campo Comandantes;Itajaí;Santa Catarina;Privado;42;FALSE;Sul
SDWF;SAPAN;Pacaraima;Roraima;Privado;14;FALSE;Norte
SIZS;Agropecuária Equus;Gaúcha do Norte;Mato Grosso;Privado;51;FALSE;Centro Oeste
SJZR;Fazenda Rodeio;São Miguel do Guaporé;Rondônia;Privado;11;FALSE;Norte
SJFM;Fazenda Macuco;Eldorado;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SDXU;Fazenda Relu;Gaúcha do Norte;Mato Grosso;Privado;51;FALSE;Centro Oeste
SSTP;Fazenda Baessa;Turvelândia;Goiás;Privado;52;FALSE;Centro Oeste
SSDS;Fazenda Vale;Tapurah;Mato Grosso;Privado;51;FALSE;Centro Oeste
SDFY;Fazenda Valença;Rio Negro;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SJNF;Wilimon;Uiramutã;Roraima;Privado;14;FALSE;Norte
SBOA;Fazenda Antas;Sapé;Paraíba;Privado;25;FALSE;Nordeste
SIAB;Guatambu São Paulo;Buri;São Paulo;Privado;35;FALSE;Sudeste
SSGU;Fazenda Gurucaia;Santa Isabel do Ivaí;Paraná;Privado;41;FALSE;Sul
SNGO;Montes Claros de Goiás;Montes Claros de Goiás;Goiás;Privado;52;FALSE;Centro Oeste
SJQF;Fazenda Londrina;Campo Novo do Parecis;Mato Grosso;Privado;51;FALSE;Centro Oeste
SSGE;Fazenda Periquitos;Três Lagoas;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SJLJ;Jatapuzinho;Caroebe;Roraima;Privado;14;FALSE;Norte
SIXA;Fazenda União Suzanápolis;Suzanápolis;São Paulo;Privado;35;FALSE;Sudeste
SSGP;Piquet;Brasília;Distrito Federal;Privado;53;FALSE;Centro Oeste
SWPD;Pouso da Águia;Cantá;Roraima;Privado;14;FALSE;Norte
SJGN;Fazenda Agromar;São José do Rio Claro;Mato Grosso;Privado;51;FALSE;Centro Oeste
SJLQ;Maracanã;Uiramutã;Roraima;Privado;14;FALSE;Norte
SNQQ;Centroar;Flores de Goiás;Goiás;Privado;52;FALSE;Centro Oeste
SDNW;Fazenda Guanabara;Rio Negro;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SJIC;Pedro da Costa Lima;Santa Rita do Pardo;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SSGT;Fazenda Capão Alto;Rio Brilhante;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SJQP;Estância Rebog;Cocalinho;Mato Grosso;Privado;51;FALSE;Centro Oeste
SWBD;Fazenda Mundo Acabado;Sonora;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SD6Z;VCM;Guararapes;São Paulo;Privado;35;FALSE;Sudeste
SNLE;Estância Mil;Corumbá;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SDJX;Fazenda Serra Dourada;Palmeirópolis;Tocantins;Privado;17;FALSE;Norte
SJAH;Fazenda Gesso Integral;Grajaú;Maranhão;Privado;21;FALSE;Nordeste
SSKH;Fazenda Karl Hermann Isenberg;Aral Moreira;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SIJE;Fazenda Joana Estância;Corumbá;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SJMW;Socó;Uiramutã;Roraima;Privado;14;FALSE;Norte
SIIN;Fazenda Marrecão;São Miguel do Guaporé;Rondônia;Privado;11;FALSE;Norte
SSRR;Fazenda Meu Ranchinho;Pedro Gomes;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SNLD;Fazenda São Luiz do Matão;Carneirinho;Minas Gerais;Privado;31;FALSE;Sudeste
SWTH;Fazenda Smith;Bonfim;Roraima;Privado;14;FALSE;Norte
SNFM;Fazenda Mourão;Colniza;Mato Grosso;Privado;51;FALSE;Centro Oeste
SJZL;Fazenda Vaca Mocha;Caracol;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SIOZ;Pista Aldeia Kenjdã;Altamira;Pará;Privado;15;FALSE;Norte
SJWG;Itagro;Alegrete;Rio Grande do Sul;Privado;43;FALSE;Sul
SJFG;Fazenda Fartura;Campo Verde;Mato Grosso;Privado;51;FALSE;Centro Oeste
SJCQ;Fazenda Serra Azul;Baixa Grande;Bahia;Privado;29;FALSE;Nordeste
SIZK;Fazenda Vera Cruz;Barra do Garças;Mato Grosso;Privado;51;FALSE;Centro Oeste
SWYS;Usina Cerradão;Frutal;Minas Gerais;Privado;31;FALSE;Sudeste
SSXQ;Fazenda Jota III;Inocência;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SWSG;Fazenda Simarelli;Campos de Júlio;Mato Grosso;Privado;51;FALSE;Centro Oeste
SSLL;Fazenda Vale Verde;Porto Velho;Rondônia;Privado;11;FALSE;Norte
SWXL;Fazenda Santa Maria ;Inocência;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SJTK;Fazenda Itakiray;Itaquiraí;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SWHL;Fazenda Marabá;Campo Verde;Mato Grosso;Privado;51;FALSE;Centro Oeste
SJUI;Fazenda Uirapuru ;Araguanã;Tocantins;Privado;17;FALSE;Norte
SNRV;Fazenda Rio Vermelho;Sapucaia;Pará;Privado;15;FALSE;Norte
SDDC;Fazenda São João do Guaporé;Pontes e Lacerda;Mato Grosso;Privado;51;FALSE;Centro Oeste
SIUH;Fazenda Flores;Tamboril;Ceará;Privado;23;FALSE;Nordeste
SWSU;Fazenda Santa Umbelina;Naviraí;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SDCH;Fazenda Rosa dos Ventos;Itumbiara;Goiás;Privado;52;FALSE;Centro Oeste
SJCR;Fazenda Rebeca;Brejolândia;Bahia;Privado;29;FALSE;Nordeste
SNTV;Fazenda Timbaúba;Luís Eduardo Magalhães;Bahia;Privado;29;FALSE;Nordeste
SSKA;Fazenda Campinas;Corumbá;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SNYP;Chácara Paraíso;Benevides;Pará;Privado;15;FALSE;Norte
SSVV;Fazenda Garimpinho;Figueirão;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SIII;Dr. Heráclito da Motta Luiz;Guaíra;São Paulo;Privado;35;FALSE;Sudeste
SJGE;Nações Unidas;Itaituba;Pará;Privado;15;FALSE;Norte
SWPW;CEA-Caçapava;Caçapava;São Paulo;Privado;35;FALSE;Sudeste
SSMB;Fazenda Oriente;Valença;Rio de Janeiro;Privado;33;FALSE;Sudeste
SDVS;Fazenda Vassoural;Pontal;São Paulo;Privado;35;FALSE;Sudeste
SDDA;Fazenda Santa Alaydes;Corumbá;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SBOB;Fazenda Buriti;Unaí;Minas Gerais;Privado;31;FALSE;Sudeste
SDTS;Fazenda Planalto;Jaraguari;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SDTE;Fazenda Tapijara;Arandu;São Paulo;Privado;35;FALSE;Sudeste
SIFA;Fazenda Sete;Aquidauana;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SJAV;Aerocéu Aviação Agrícola;Chapadão do Céu;Goiás;Privado;52;FALSE;Centro Oeste
SSBK;Fazenda Araruna;Sonora;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SIKK;Calciolândia;Arcos;Minas Gerais;Privado;31;FALSE;Sudeste
SDJR;JN Resort;Sete Lagoas;Minas Gerais;Privado;31;FALSE;Sudeste
